18569
21161
12123
22971
25143
34525
21782
34506
27538
27630
16859
29684
25498
13313
16576
24571
29038
36258
33947
22157
14311
35310
34367
25751
25016
22191
35728
24738
10249
28277
21102
24322
17249
22531
25264
19735
32974
23526
35562
24574
17134
17625
24534
21822
34092
19170
33797
30756
13100
29672
32793
31717
10238
22841
11410
25656
25599
30782
21760
23193
22533
17081
11724
30237
27025
28329
30286
20915
27139
12982
28959
11730
12476
15055
15616
23694
25057
31915
32883
15310
33015
30199
31992
22204
10964
30316
31591
24483
12107
14586
30484
25242
14931
34562
13063
14683
23098
29584
20539
15631
24822
31783
29333
14171
11270
32134
21499
34725
31365
14746
28801
32785
18743
10178
23347
12090
29852
33851
14669
12602
25331
27269
16993
11583
25276
16824
34627
22176
26275
14903
20627
27716
21174
23299
35654
34291
10932
28837
31233
26111
31637
27523
12189
35804
13527
32606
18833
30886
19200
20094
32401
17408
10516
19494
14292
23209
21309
30739
26877
26799
34690
21427
13451
15630
11842
36293
28073
11501
28063
26148
27247
10437
34147
23636
16774
18522
33166
23642
17657
16125
26897
32277
25851
11236
22202
26626
12207
35029
33267
24812
22602
24166
20470
31985
33083
33508
18746
27854
11703
18709
35305
16785
32966
15895
22298
15879
14453
21185
12419
32310
24808
23936
36495
24208
29562
29862
15078
26557
18239
23982
20345
24217
23259
32654
27955
13959
13507
33827
15983
10313
32599
15307
15774
15903
25472
32418
16288
11541
30510
13461
28314
10820
30273
13106
22822
33046
28477
22759
12839
21258
29418
24764
13595
20495
17273
29537
14555
14965
35264
34347
26662
15001
13660
15938
19500
31516
14604
21108
22954
30209
22272
33464
25801
19504
35809
14985
27142
16005
11900
11588
22234
29407
36184
20192
27396
26048
12091
19492
15952
30857
22860
17453
23709
24176
20721
32515
28705
30368
30090
20488
26990
33440
21096
18927
24197
16565
13589
29715
18538
12176
36615
14050
29524
19517
30015
28376
29747
10356
34216
33261
24338
23688
23280
18484
14309
36228
12580
33932
22339
34114
19548
36145
15748
12028
29744
31360
14688
28180
19491
18389
31141
34475
35568
25368
31485
13915
23869
14765
28198
29622
33174
15855
33997
36339
21697
16355
14596
22642
28564
23654
24919
35289
28112
28447
34073
27226
28235
17059
28202
33869
34799
26329
32172
30168
31297
14939
11903
19115
35627
33110
31853
24089
13473
22618
15945
29157
23752
19454
11463
31257
14221
21501
25767
21310
32263
21642
29572
27067
14271
33290
35327
28134
34156
13623
20002
12412
34093
11392
12441
20564
35012
17589
22960
20502
23322
18512
10558
19247
15205
26290
13517
18623
29275
26571
17061
32346
28238
24430
19024
11784
15831
29774
18214
22868
15076
10784
29929
28551
16104
17152
13323
14228
11336
25642
18650
29857
14930
14204
28104
30441
27236
16813
14402
21095
17907
17211
35586
11274
25507
10425
31533
19023
34019
36266
23866
28691
11928
23879
35048
12904
26918
12417
28577
15828
12268
34566
10213
14699
11626
13304
32046
24327
18305
31620
23707
35542
29912
27380
25594
33706
20182
16140
31177
11232
33549
32444
22996
29782
25522
35570
11483
25117
18553
32658
17853
24053
15151
34260
10524
12613
25369
14961
24315
10991
14146
33916
25281
24421
23914
22982
22164
13503
14548
15719
28085
30297
20935
17884
14124
10772
36402
12474
21894
22258
31011
32790
14324
12459
35401
36408
20650
13894
26642
31319
19452
14472
30910
23462
15341
17444
31475
27570
19307
32035
16941
22828
